repo_owner,repo_name,pr_number,pr_url,pr_status,analysis_time_hours,size_files_changed,size_lines_added,size_lines_removed,description_chars,interaction_participants,interaction_comments,num_reviews
modelcontextprotocol,servers,2640,https://github.com/modelcontextprotocol/servers/pull/2640,MERGED,10.09,1,1,0,2387,2,0,1
modelcontextprotocol,servers,2644,https://github.com/modelcontextprotocol/servers/pull/2644,MERGED,1.51,1,1,0,379,2,0,1
modelcontextprotocol,servers,2610,https://github.com/modelcontextprotocol/servers/pull/2610,MERGED,127.69,1,1,1,252,2,0,1
modelcontextprotocol,servers,2636,https://github.com/modelcontextprotocol/servers/pull/2636,MERGED,19.82,1,1,0,1580,2,0,1
modelcontextprotocol,servers,2639,https://github.com/modelcontextprotocol/servers/pull/2639,MERGED,11.96,1,1,0,2176,2,0,1
modelcontextprotocol,servers,2638,https://github.com/modelcontextprotocol/servers/pull/2638,MERGED,16.52,1,1,0,1492,2,0,1
modelcontextprotocol,servers,2634,https://github.com/modelcontextprotocol/servers/pull/2634,MERGED,21.06,1,1,0,1970,2,0,1
modelcontextprotocol,servers,2632,https://github.com/modelcontextprotocol/servers/pull/2632,MERGED,36.68,1,1,0,1633,3,1,1
modelcontextprotocol,servers,2628,https://github.com/modelcontextprotocol/servers/pull/2628,MERGED,43.23,1,1,0,2983,2,0,1
modelcontextprotocol,servers,2625,https://github.com/modelcontextprotocol/servers/pull/2625,MERGED,56.22,1,1,0,2260,2,0,3
modelcontextprotocol,servers,2573,https://github.com/modelcontextprotocol/servers/pull/2573,MERGED,247.0,2,175,12,3485,3,6,5
modelcontextprotocol,servers,2546,https://github.com/modelcontextprotocol/servers/pull/2546,CLOSED,308.01,19,4252,58,1276,3,1,1
modelcontextprotocol,servers,2604,https://github.com/modelcontextprotocol/servers/pull/2604,MERGED,100.2,1,1,0,1181,3,3,2
modelcontextprotocol,servers,2620,https://github.com/modelcontextprotocol/servers/pull/2620,MERGED,18.26,1,1,0,2137,2,0,1
modelcontextprotocol,servers,2617,https://github.com/modelcontextprotocol/servers/pull/2617,MERGED,29.07,1,1,0,1620,2,0,1
modelcontextprotocol,servers,2611,https://github.com/modelcontextprotocol/servers/pull/2611,MERGED,59.46,1,2,2,353,2,0,1
modelcontextprotocol,servers,2607,https://github.com/modelcontextprotocol/servers/pull/2607,MERGED,79.87,1,18,89,0,2,4,5
modelcontextprotocol,servers,1021,https://github.com/modelcontextprotocol/servers/pull/1021,MERGED,1182.24,1,1,0,1937,2,0,1
modelcontextprotocol,servers,2612,https://github.com/modelcontextprotocol/servers/pull/2612,MERGED,37.04,1,1,0,1358,2,0,1
modelcontextprotocol,servers,2614,https://github.com/modelcontextprotocol/servers/pull/2614,MERGED,24.01,1,1,0,684,2,0,1
modelcontextprotocol,servers,2616,https://github.com/modelcontextprotocol/servers/pull/2616,MERGED,6.74,1,1,0,2222,2,0,1
modelcontextprotocol,servers,2613,https://github.com/modelcontextprotocol/servers/pull/2613,MERGED,24.45,1,1,0,1174,2,0,1
modelcontextprotocol,servers,2057,https://github.com/modelcontextprotocol/servers/pull/2057,MERGED,1845.45,2,58,15,1792,12,3,5
modelcontextprotocol,servers,2602,https://github.com/modelcontextprotocol/servers/pull/2602,MERGED,25.33,1,4,1,3531,2,2,2
modelcontextprotocol,servers,2575,https://github.com/modelcontextprotocol/servers/pull/2575,MERGED,112.9,1,2,0,1671,3,4,3
modelcontextprotocol,servers,745,https://github.com/modelcontextprotocol/servers/pull/745,MERGED,4087.74,4,14,14,2160,4,0,4
modelcontextprotocol,servers,623,https://github.com/modelcontextprotocol/servers/pull/623,MERGED,4568.38,3,180,3,1480,5,1,5
modelcontextprotocol,servers,2601,https://github.com/modelcontextprotocol/servers/pull/2601,MERGED,12.56,1,2,0,2808,2,0,1
modelcontextprotocol,servers,2600,https://github.com/modelcontextprotocol/servers/pull/2600,MERGED,13.04,1,1,1,323,2,0,1
modelcontextprotocol,servers,2599,https://github.com/modelcontextprotocol/servers/pull/2599,MERGED,13.24,1,1,0,4349,2,0,1
modelcontextprotocol,servers,2597,https://github.com/modelcontextprotocol/servers/pull/2597,MERGED,22.15,1,2,0,883,2,0,1
modelcontextprotocol,servers,2593,https://github.com/modelcontextprotocol/servers/pull/2593,MERGED,46.49,1,1,0,1306,2,1,2
modelcontextprotocol,servers,2589,https://github.com/modelcontextprotocol/servers/pull/2589,MERGED,54.29,1,12,0,2388,2,0,3
modelcontextprotocol,servers,2570,https://github.com/modelcontextprotocol/servers/pull/2570,CLOSED,130.23,1,2,2,520,3,5,3
modelcontextprotocol,servers,2580,https://github.com/modelcontextprotocol/servers/pull/2580,MERGED,53.87,1,4,0,1436,2,0,1
modelcontextprotocol,servers,2594,https://github.com/modelcontextprotocol/servers/pull/2594,MERGED,6.51,1,1,0,1494,3,1,3
modelcontextprotocol,servers,2590,https://github.com/modelcontextprotocol/servers/pull/2590,MERGED,28.66,1,1,0,1450,2,0,1
modelcontextprotocol,servers,2591,https://github.com/modelcontextprotocol/servers/pull/2591,MERGED,26.86,1,1,0,2747,2,0,1
modelcontextprotocol,servers,2592,https://github.com/modelcontextprotocol/servers/pull/2592,MERGED,22.87,1,1,0,2402,2,0,1
modelcontextprotocol,servers,2595,https://github.com/modelcontextprotocol/servers/pull/2595,MERGED,4.45,1,1,1,2046,2,0,1
modelcontextprotocol,servers,2576,https://github.com/modelcontextprotocol/servers/pull/2576,MERGED,83.14,1,1,0,97,2,1,2
modelcontextprotocol,servers,2581,https://github.com/modelcontextprotocol/servers/pull/2581,MERGED,52.32,1,1,0,65,2,0,1
modelcontextprotocol,servers,2583,https://github.com/modelcontextprotocol/servers/pull/2583,MERGED,40.36,1,1,0,2248,2,0,1
modelcontextprotocol,servers,2584,https://github.com/modelcontextprotocol/servers/pull/2584,MERGED,37.0,1,1,0,3412,2,0,1
modelcontextprotocol,servers,2585,https://github.com/modelcontextprotocol/servers/pull/2585,MERGED,36.63,1,1,0,1526,2,0,1
modelcontextprotocol,servers,2586,https://github.com/modelcontextprotocol/servers/pull/2586,MERGED,35.03,1,1,0,427,2,0,1
modelcontextprotocol,servers,2588,https://github.com/modelcontextprotocol/servers/pull/2588,MERGED,28.8,1,4,3,2393,2,0,1
modelcontextprotocol,servers,2469,https://github.com/modelcontextprotocol/servers/pull/2469,MERGED,9.48,1,0,12,1129,3,3,1
modelcontextprotocol,servers,2553,https://github.com/modelcontextprotocol/servers/pull/2553,MERGED,18.31,1,32,1,4915,3,3,1
modelcontextprotocol,servers,2587,https://github.com/modelcontextprotocol/servers/pull/2587,MERGED,1.84,1,1,0,1512,3,0,3
modelcontextprotocol,servers,1874,https://github.com/modelcontextprotocol/servers/pull/1874,MERGED,2080.93,1,1,1,1606,2,1,1
modelcontextprotocol,servers,2530,https://github.com/modelcontextprotocol/servers/pull/2530,CLOSED,115.31,1,1,0,2221,2,2,2
modelcontextprotocol,servers,2572,https://github.com/modelcontextprotocol/servers/pull/2572,MERGED,31.4,1,1,0,936,2,0,1
modelcontextprotocol,servers,543,https://github.com/modelcontextprotocol/servers/pull/543,MERGED,5083.67,9,1291,402,1751,8,14,7
modelcontextprotocol,servers,2555,https://github.com/modelcontextprotocol/servers/pull/2555,MERGED,32.13,1,1,0,3173,2,0,2
modelcontextprotocol,servers,2571,https://github.com/modelcontextprotocol/servers/pull/2571,MERGED,4.92,1,4,2,246,2,0,1
modelcontextprotocol,servers,2569,https://github.com/modelcontextprotocol/servers/pull/2569,MERGED,5.06,2,29,21,614,2,0,1
modelcontextprotocol,servers,2566,https://github.com/modelcontextprotocol/servers/pull/2566,MERGED,5.48,1,0,4,364,2,0,1
modelcontextprotocol,servers,2561,https://github.com/modelcontextprotocol/servers/pull/2561,MERGED,8.85,1,1,0,1145,2,0,2
modelcontextprotocol,servers,2405,https://github.com/modelcontextprotocol/servers/pull/2405,MERGED,608.49,1,1,0,1950,3,1,2
modelcontextprotocol,servers,2544,https://github.com/modelcontextprotocol/servers/pull/2544,MERGED,82.92,1,1,1,1668,3,3,2
modelcontextprotocol,servers,2560,https://github.com/modelcontextprotocol/servers/pull/2560,MERGED,6.43,1,1,0,3182,2,0,1
modelcontextprotocol,servers,2559,https://github.com/modelcontextprotocol/servers/pull/2559,MERGED,13.35,1,1,0,3039,2,0,1
modelcontextprotocol,servers,2558,https://github.com/modelcontextprotocol/servers/pull/2558,MERGED,24.6,1,1,0,5131,2,0,1
modelcontextprotocol,servers,2557,https://github.com/modelcontextprotocol/servers/pull/2557,MERGED,26.96,1,1,0,2401,2,0,3
modelcontextprotocol,servers,2556,https://github.com/modelcontextprotocol/servers/pull/2556,MERGED,31.93,1,1,0,1813,2,0,1
modelcontextprotocol,servers,2385,https://github.com/modelcontextprotocol/servers/pull/2385,MERGED,689.61,1,6,2,2470,4,0,1
modelcontextprotocol,servers,2521,https://github.com/modelcontextprotocol/servers/pull/2521,CLOSED,163.44,0,0,0,2519,3,1,1
modelcontextprotocol,servers,2481,https://github.com/modelcontextprotocol/servers/pull/2481,MERGED,310.85,1,1,0,1344,3,2,3
modelcontextprotocol,servers,2535,https://github.com/modelcontextprotocol/servers/pull/2535,MERGED,115.42,1,1,0,1448,3,0,1
modelcontextprotocol,servers,2502,https://github.com/modelcontextprotocol/servers/pull/2502,MERGED,245.96,1,1,0,1220,3,0,3
modelcontextprotocol,servers,2496,https://github.com/modelcontextprotocol/servers/pull/2496,MERGED,264.85,1,1,0,2523,3,0,2
modelcontextprotocol,servers,2474,https://github.com/modelcontextprotocol/servers/pull/2474,MERGED,354.07,1,1,0,965,4,0,2
modelcontextprotocol,servers,2458,https://github.com/modelcontextprotocol/servers/pull/2458,CLOSED,410.35,1,1,0,27,3,1,1
modelcontextprotocol,servers,2401,https://github.com/modelcontextprotocol/servers/pull/2401,MERGED,618.97,1,1,0,2145,3,0,1
modelcontextprotocol,servers,2508,https://github.com/modelcontextprotocol/servers/pull/2508,MERGED,230.99,1,1,0,1745,3,0,1
modelcontextprotocol,servers,2375,https://github.com/modelcontextprotocol/servers/pull/2375,CLOSED,730.12,1,1,0,1580,3,1,1
modelcontextprotocol,servers,2196,https://github.com/modelcontextprotocol/servers/pull/2196,MERGED,1298.56,1,1,0,1253,3,1,2
modelcontextprotocol,servers,2242,https://github.com/modelcontextprotocol/servers/pull/2242,CLOSED,1172.82,1,1,0,1273,3,1,1
modelcontextprotocol,servers,2012,https://github.com/modelcontextprotocol/servers/pull/2012,CLOSED,1781.14,2,55,0,2421,3,1,1
modelcontextprotocol,servers,1899,https://github.com/modelcontextprotocol/servers/pull/1899,MERGED,2050.98,1,1,1,3793,3,0,2
modelcontextprotocol,servers,1714,https://github.com/modelcontextprotocol/servers/pull/1714,CLOSED,2417.3,3,95,11,1827,3,1,1
modelcontextprotocol,servers,2363,https://github.com/modelcontextprotocol/servers/pull/2363,MERGED,763.16,1,1,0,1868,3,0,1
modelcontextprotocol,servers,2468,https://github.com/modelcontextprotocol/servers/pull/2468,CLOSED,369.73,1,1,1,1668,4,1,1
modelcontextprotocol,servers,2380,https://github.com/modelcontextprotocol/servers/pull/2380,MERGED,703.83,1,1,0,2693,3,1,2
modelcontextprotocol,servers,2350,https://github.com/modelcontextprotocol/servers/pull/2350,MERGED,773.14,1,1,0,1941,3,0,1
modelcontextprotocol,servers,2346,https://github.com/modelcontextprotocol/servers/pull/2346,CLOSED,779.09,1,1,0,53,3,2,1
modelcontextprotocol,servers,2282,https://github.com/modelcontextprotocol/servers/pull/2282,MERGED,1014.09,1,1,0,1846,3,0,1
modelcontextprotocol,servers,2142,https://github.com/modelcontextprotocol/servers/pull/2142,CLOSED,1438.33,1,1,0,498,3,1,1
modelcontextprotocol,servers,2503,https://github.com/modelcontextprotocol/servers/pull/2503,MERGED,225.59,1,2,1,1719,3,1,1
modelcontextprotocol,servers,1848,https://github.com/modelcontextprotocol/servers/pull/1848,MERGED,2126.03,1,1,0,1350,3,2,2
modelcontextprotocol,servers,1704,https://github.com/modelcontextprotocol/servers/pull/1704,CLOSED,2415.21,3,12,3,1586,3,1,1
modelcontextprotocol,servers,1824,https://github.com/modelcontextprotocol/servers/pull/1824,MERGED,2181.58,1,40,41,2246,3,2,3
modelcontextprotocol,servers,2539,https://github.com/modelcontextprotocol/servers/pull/2539,CLOSED,78.0,1,1,0,2101,2,1,1
modelcontextprotocol,servers,2527,https://github.com/modelcontextprotocol/servers/pull/2527,CLOSED,118.57,1,1,0,717,2,1,1
modelcontextprotocol,servers,2506,https://github.com/modelcontextprotocol/servers/pull/2506,CLOSED,214.97,1,1,0,1633,2,2,2
modelcontextprotocol,servers,2168,https://github.com/modelcontextprotocol/servers/pull/2168,CLOSED,1395.4,1,1,0,1580,2,2,1
modelcontextprotocol,servers,2103,https://github.com/modelcontextprotocol/servers/pull/2103,CLOSED,1538.52,1,2,0,100,2,5,2
modelcontextprotocol,servers,2554,https://github.com/modelcontextprotocol/servers/pull/2554,MERGED,15.79,1,14,1,2167,2,2,1
modelcontextprotocol,servers,2441,https://github.com/modelcontextprotocol/servers/pull/2441,CLOSED,470.99,1,1,0,1200,2,3,2
modelcontextprotocol,servers,2550,https://github.com/modelcontextprotocol/servers/pull/2550,MERGED,6.56,1,51,0,129,2,0,6
modelcontextprotocol,servers,2528,https://github.com/modelcontextprotocol/servers/pull/2528,MERGED,93.99,1,1,0,1377,3,1,1
modelcontextprotocol,servers,1711,https://github.com/modelcontextprotocol/servers/pull/1711,MERGED,2378.75,1,1,0,1337,3,0,1
modelcontextprotocol,servers,1675,https://github.com/modelcontextprotocol/servers/pull/1675,MERGED,2445.51,1,1,0,1695,3,0,2
modelcontextprotocol,servers,1635,https://github.com/modelcontextprotocol/servers/pull/1635,MERGED,2570.84,1,1,0,1554,3,0,1
modelcontextprotocol,servers,1576,https://github.com/modelcontextprotocol/servers/pull/1576,MERGED,2694.8,1,1,0,1447,3,0,2
modelcontextprotocol,servers,1400,https://github.com/modelcontextprotocol/servers/pull/1400,CLOSED,2977.85,1,23,3,2386,4,1,1
modelcontextprotocol,servers,1474,https://github.com/modelcontextprotocol/servers/pull/1474,CLOSED,2885.71,1,21,0,1796,3,1,1
modelcontextprotocol,servers,1172,https://github.com/modelcontextprotocol/servers/pull/1172,MERGED,3283.98,1,1,0,1839,2,0,2
modelcontextprotocol,servers,1279,https://github.com/modelcontextprotocol/servers/pull/1279,CLOSED,3150.74,1,1,1,1679,3,1,2
modelcontextprotocol,servers,1001,https://github.com/modelcontextprotocol/servers/pull/1001,CLOSED,3511.88,1,51,33,139,4,3,1
modelcontextprotocol,servers,620,https://github.com/modelcontextprotocol/servers/pull/620,CLOSED,4406.49,2,52,9,1915,3,2,1
modelcontextprotocol,servers,307,https://github.com/modelcontextprotocol/servers/pull/307,CLOSED,5931.75,4,524,4,2664,8,4,6
modelcontextprotocol,servers,1703,https://github.com/modelcontextprotocol/servers/pull/1703,CLOSED,2338.93,1,1,0,1335,3,2,1
modelcontextprotocol,servers,2498,https://github.com/modelcontextprotocol/servers/pull/2498,CLOSED,118.39,1,1,0,715,1,1,1
modelcontextprotocol,servers,2514,https://github.com/modelcontextprotocol/servers/pull/2514,MERGED,1.19,1,4,4,1346,2,0,1
modelcontextprotocol,servers,2492,https://github.com/modelcontextprotocol/servers/pull/2492,MERGED,125.94,1,2,2,719,2,0,1
modelcontextprotocol,servers,2513,https://github.com/modelcontextprotocol/servers/pull/2513,MERGED,62.96,1,1,0,1806,2,0,1
modelcontextprotocol,servers,2522,https://github.com/modelcontextprotocol/servers/pull/2522,MERGED,9.06,1,1,1,1755,2,0,1
modelcontextprotocol,servers,2379,https://github.com/modelcontextprotocol/servers/pull/2379,MERGED,573.36,2,28,2,1972,2,3,5
modelcontextprotocol,servers,1953,https://github.com/modelcontextprotocol/servers/pull/1953,CLOSED,1680.83,1,11,0,2136,3,5,1
modelcontextprotocol,servers,2453,https://github.com/modelcontextprotocol/servers/pull/2453,CLOSED,198.6,1,1,0,78,2,2,2
modelcontextprotocol,servers,2451,https://github.com/modelcontextprotocol/servers/pull/2451,CLOSED,214.56,1,1,0,1638,2,1,1
modelcontextprotocol,servers,2328,https://github.com/modelcontextprotocol/servers/pull/2328,MERGED,633.67,5,96,92,1695,3,2,1
modelcontextprotocol,servers,2422,https://github.com/modelcontextprotocol/servers/pull/2422,CLOSED,330.79,1,1,0,1654,2,1,2
modelcontextprotocol,servers,2418,https://github.com/modelcontextprotocol/servers/pull/2418,CLOSED,340.15,1,1,0,2389,3,3,1
modelcontextprotocol,servers,2399,https://github.com/modelcontextprotocol/servers/pull/2399,CLOSED,382.07,1,1,0,570,2,1,1
modelcontextprotocol,servers,2392,https://github.com/modelcontextprotocol/servers/pull/2392,CLOSED,398.81,1,1,0,1676,3,4,1
modelcontextprotocol,servers,2244,https://github.com/modelcontextprotocol/servers/pull/2244,CLOSED,927.49,1,1,0,1611,2,1,1
modelcontextprotocol,servers,2224,https://github.com/modelcontextprotocol/servers/pull/2224,CLOSED,998.93,1,2,1,1917,2,1,1
modelcontextprotocol,servers,2452,https://github.com/modelcontextprotocol/servers/pull/2452,CLOSED,204.69,1,1,0,1466,2,1,1
modelcontextprotocol,servers,2440,https://github.com/modelcontextprotocol/servers/pull/2440,CLOSED,262.7,1,1,0,583,3,3,1
modelcontextprotocol,servers,2438,https://github.com/modelcontextprotocol/servers/pull/2438,CLOSED,275.61,1,1,0,133,2,1,1
modelcontextprotocol,servers,2423,https://github.com/modelcontextprotocol/servers/pull/2423,CLOSED,323.78,1,1,0,1580,2,1,2
modelcontextprotocol,servers,2386,https://github.com/modelcontextprotocol/servers/pull/2386,CLOSED,447.37,1,1,0,3636,2,1,3
modelcontextprotocol,servers,1814,https://github.com/modelcontextprotocol/servers/pull/1814,CLOSED,1984.89,1,1,0,1929,2,1,2
modelcontextprotocol,servers,2477,https://github.com/modelcontextprotocol/servers/pull/2477,MERGED,82.65,1,20,2,2861,5,8,2
modelcontextprotocol,servers,2442,https://github.com/modelcontextprotocol/servers/pull/2442,MERGED,250.16,1,1,1,1190,2,0,1
modelcontextprotocol,servers,2475,https://github.com/modelcontextprotocol/servers/pull/2475,MERGED,105.33,1,51,6,7336,3,1,2
modelcontextprotocol,servers,2489,https://github.com/modelcontextprotocol/servers/pull/2489,MERGED,34.11,1,1,0,1751,2,1,2
modelcontextprotocol,servers,2448,https://github.com/modelcontextprotocol/servers/pull/2448,MERGED,194.61,1,2,1,1712,2,1,1
modelcontextprotocol,servers,2445,https://github.com/modelcontextprotocol/servers/pull/2445,MERGED,200.78,1,2,0,385,2,0,1
modelcontextprotocol,servers,1276,https://github.com/modelcontextprotocol/servers/pull/1276,MERGED,2858.73,2,6,2,438,4,4,2
modelcontextprotocol,servers,1383,https://github.com/modelcontextprotocol/servers/pull/1383,MERGED,2706.85,1,5,5,639,2,0,1
modelcontextprotocol,servers,2467,https://github.com/modelcontextprotocol/servers/pull/2467,MERGED,9.17,1,69,1,2347,2,0,1
modelcontextprotocol,servers,2460,https://github.com/modelcontextprotocol/servers/pull/2460,MERGED,22.47,1,1,1,995,2,1,1
modelcontextprotocol,servers,1981,https://github.com/modelcontextprotocol/servers/pull/1981,MERGED,707.17,1,1,0,1580,3,5,2
modelcontextprotocol,servers,2272,https://github.com/modelcontextprotocol/servers/pull/2272,MERGED,613.6,3,138,61,1998,3,2,2
modelcontextprotocol,servers,2296,https://github.com/modelcontextprotocol/servers/pull/2296,CLOSED,254.35,1,1,0,2412,2,2,1
modelcontextprotocol,servers,2189,https://github.com/modelcontextprotocol/servers/pull/2189,CLOSED,874.58,0,0,0,80,2,1,2
modelcontextprotocol,servers,2449,https://github.com/modelcontextprotocol/servers/pull/2449,MERGED,2.56,1,5,1,1440,2,0,1
modelcontextprotocol,servers,2391,https://github.com/modelcontextprotocol/servers/pull/2391,MERGED,155.74,1,1,0,2156,2,1,2
modelcontextprotocol,servers,1729,https://github.com/modelcontextprotocol/servers/pull/1729,MERGED,1883.82,1,1,0,3607,2,0,3
modelcontextprotocol,servers,2396,https://github.com/modelcontextprotocol/servers/pull/2396,MERGED,131.88,1,0,1,1189,2,0,3
modelcontextprotocol,servers,2435,https://github.com/modelcontextprotocol/servers/pull/2435,MERGED,32.14,1,3,3,1061,2,0,1
modelcontextprotocol,servers,1928,https://github.com/modelcontextprotocol/servers/pull/1928,CLOSED,1436.7,1,1,0,1769,2,1,1
modelcontextprotocol,servers,2408,https://github.com/modelcontextprotocol/servers/pull/2408,MERGED,75.03,1,1,1,1580,2,0,2
modelcontextprotocol,servers,2368,https://github.com/modelcontextprotocol/servers/pull/2368,CLOSED,221.91,1,1,0,28,3,1,1
modelcontextprotocol,servers,2300,https://github.com/modelcontextprotocol/servers/pull/2300,CLOSED,455.73,1,1,0,1816,2,1,1
modelcontextprotocol,servers,2003,https://github.com/modelcontextprotocol/servers/pull/2003,CLOSED,1268.23,1,1,0,739,3,2,1
modelcontextprotocol,servers,1878,https://github.com/modelcontextprotocol/servers/pull/1878,CLOSED,1566.14,1,6,4,1602,2,1,1
modelcontextprotocol,servers,2382,https://github.com/modelcontextprotocol/servers/pull/2382,MERGED,185.72,4,125,46,9781,2,1,3
modelcontextprotocol,servers,1884,https://github.com/modelcontextprotocol/servers/pull/1884,MERGED,164.44,2,54,40,3334,2,0,9
modelcontextprotocol,servers,1673,https://github.com/modelcontextprotocol/servers/pull/1673,MERGED,21.6,5,91,20,4299,2,1,5
modelcontextprotocol,servers,2051,https://github.com/modelcontextprotocol/servers/pull/2051,MERGED,1039.03,1,1,0,834,2,1,4
modelcontextprotocol,servers,2374,https://github.com/modelcontextprotocol/servers/pull/2374,MERGED,111.39,1,25,1,4129,4,8,1
modelcontextprotocol,servers,640,https://github.com/modelcontextprotocol/servers/pull/640,MERGED,3663.22,2,6,3,615,2,0,2
modelcontextprotocol,servers,1336,https://github.com/modelcontextprotocol/servers/pull/1336,CLOSED,2497.63,13,2672,0,2092,2,2,1
modelcontextprotocol,servers,1461,https://github.com/modelcontextprotocol/servers/pull/1461,MERGED,2321.61,1,1,0,1372,2,1,2
modelcontextprotocol,servers,2330,https://github.com/modelcontextprotocol/servers/pull/2330,MERGED,232.99,1,1,0,2070,2,1,4
modelcontextprotocol,servers,2257,https://github.com/modelcontextprotocol/servers/pull/2257,MERGED,497.93,1,1,0,1639,5,3,2
modelcontextprotocol,servers,1728,https://github.com/modelcontextprotocol/servers/pull/1728,MERGED,1753.19,1,1,0,989,2,3,1
modelcontextprotocol,servers,1898,https://github.com/modelcontextprotocol/servers/pull/1898,MERGED,1433.76,1,1,0,1568,3,3,2
modelcontextprotocol,servers,2372,https://github.com/modelcontextprotocol/servers/pull/2372,MERGED,118.45,1,1,0,1502,2,1,3
modelcontextprotocol,servers,2365,https://github.com/modelcontextprotocol/servers/pull/2365,MERGED,134.89,1,1,0,1448,2,4,1
modelcontextprotocol,servers,1975,https://github.com/modelcontextprotocol/servers/pull/1975,MERGED,1262.32,1,1,0,3780,3,0,5
modelcontextprotocol,servers,2367,https://github.com/modelcontextprotocol/servers/pull/2367,CLOSED,122.09,1,2,0,2047,2,2,2
modelcontextprotocol,servers,1304,https://github.com/modelcontextprotocol/servers/pull/1304,MERGED,2278.34,1,1,0,1577,3,2,6
modelcontextprotocol,servers,2376,https://github.com/modelcontextprotocol/servers/pull/2376,MERGED,4.36,1,1,1,1059,2,0,1
modelcontextprotocol,servers,2128,https://github.com/modelcontextprotocol/servers/pull/2128,MERGED,751.02,1,1,0,3547,2,2,4
modelcontextprotocol,servers,2292,https://github.com/modelcontextprotocol/servers/pull/2292,MERGED,278.01,1,1,0,1424,2,3,2
modelcontextprotocol,servers,2234,https://github.com/modelcontextprotocol/servers/pull/2234,MERGED,486.26,1,1,0,1699,2,0,2
modelcontextprotocol,servers,2047,https://github.com/modelcontextprotocol/servers/pull/2047,MERGED,944.32,1,2,0,1957,2,3,1
modelcontextprotocol,servers,1012,https://github.com/modelcontextprotocol/servers/pull/1012,CLOSED,2816.88,2,301,23,3282,2,2,2
modelcontextprotocol,servers,2009,https://github.com/modelcontextprotocol/servers/pull/2009,MERGED,1050.5,1,1,0,4360,2,1,1
modelcontextprotocol,servers,925,https://github.com/modelcontextprotocol/servers/pull/925,CLOSED,2900.55,5,90,62,2718,3,6,1
modelcontextprotocol,servers,970,https://github.com/modelcontextprotocol/servers/pull/970,CLOSED,2857.55,1,2,1,1653,2,1,1
modelcontextprotocol,servers,2210,https://github.com/modelcontextprotocol/servers/pull/2210,CLOSED,540.22,1,1,0,1291,2,1,1
modelcontextprotocol,servers,2231,https://github.com/modelcontextprotocol/servers/pull/2231,CLOSED,489.77,131,3448,20601,1580,6,1,1
modelcontextprotocol,servers,2259,https://github.com/modelcontextprotocol/servers/pull/2259,MERGED,374.3,1,1,0,1742,2,0,1
modelcontextprotocol,servers,2265,https://github.com/modelcontextprotocol/servers/pull/2265,MERGED,349.55,1,1,0,1195,2,0,1
modelcontextprotocol,servers,2288,https://github.com/modelcontextprotocol/servers/pull/2288,MERGED,283.99,1,1,0,2357,2,0,1
modelcontextprotocol,servers,2295,https://github.com/modelcontextprotocol/servers/pull/2295,MERGED,256.52,1,1,0,2929,2,1,1
modelcontextprotocol,servers,2299,https://github.com/modelcontextprotocol/servers/pull/2299,MERGED,251.56,1,1,0,1263,2,0,1
modelcontextprotocol,servers,2302,https://github.com/modelcontextprotocol/servers/pull/2302,MERGED,245.64,1,1,0,1761,2,0,1
modelcontextprotocol,servers,2331,https://github.com/modelcontextprotocol/servers/pull/2331,MERGED,120.22,1,2,1,2413,2,0,1
modelcontextprotocol,servers,2329,https://github.com/modelcontextprotocol/servers/pull/2329,MERGED,141.28,1,1,0,1713,2,0,1
modelcontextprotocol,servers,2327,https://github.com/modelcontextprotocol/servers/pull/2327,MERGED,143.17,1,1,0,2364,2,0,1
modelcontextprotocol,servers,1558,https://github.com/modelcontextprotocol/servers/pull/1558,CLOSED,2030.51,1,128,119,3324,2,1,1
modelcontextprotocol,servers,1345,https://github.com/modelcontextprotocol/servers/pull/1345,CLOSED,2372.69,1,2,1,803,2,1,1
modelcontextprotocol,servers,1380,https://github.com/modelcontextprotocol/servers/pull/1380,CLOSED,2328.84,1,1,0,1375,2,1,1
modelcontextprotocol,servers,1081,https://github.com/modelcontextprotocol/servers/pull/1081,CLOSED,2721.46,1,1,0,1841,2,1,1
modelcontextprotocol,servers,1180,https://github.com/modelcontextprotocol/servers/pull/1180,CLOSED,2586.55,6,328,0,1591,2,1,1
modelcontextprotocol,servers,1330,https://github.com/modelcontextprotocol/servers/pull/1330,CLOSED,2399.52,1,1,0,1801,3,1,1
modelcontextprotocol,servers,2349,https://github.com/modelcontextprotocol/servers/pull/2349,CLOSED,59.52,1,1,0,1800,2,1,2
modelcontextprotocol,servers,2258,https://github.com/modelcontextprotocol/servers/pull/2258,CLOSED,373.01,1,1,0,1770,2,1,1
hakimel,reveal.js,2940,https://github.com/hakimel/reveal.js/pull/2940,MERGED,117.84,1,7,1,407,4,3,1
hakimel,reveal.js,3768,https://github.com/hakimel/reveal.js/pull/3768,MERGED,80.27,7,10,10,213,2,2,5
hakimel,reveal.js,3758,https://github.com/hakimel/reveal.js/pull/3758,CLOSED,494.7,1,7,0,210,2,1,1
hakimel,reveal.js,2656,https://github.com/hakimel/reveal.js/pull/2656,CLOSED,41533.52,4,333,1,278,2,0,1
hakimel,reveal.js,3716,https://github.com/hakimel/reveal.js/pull/3716,MERGED,1502.05,2,7,2,141,3,3,1
hakimel,reveal.js,3563,https://github.com/hakimel/reveal.js/pull/3563,CLOSED,6842.52,3,6,5,480,1,0,1
hakimel,reveal.js,3477,https://github.com/hakimel/reveal.js/pull/3477,MERGED,33.82,1,1,1,75,2,1,1
